paper,material,property_name,property_value,property_unit,definition
Paper_4,Pd,target material,4c 0.1426 1/4 0.5590,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,Si,target material,4c 0.7645 1/4 0.6312,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,Lattice parameter a,target material,0.6570,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,Lattice parameter b,target material,0.3874,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,Lattice parameter c,target material,0.7565,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,Density,target material,10.80,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,HfPtSi,target material,5,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh / Journal of Alloys and Compounds 298 (2000) 51–58 53 Fig. The solid lines show the results of of HfPtSi and HfPdSi measured at 5 K. calculation."
Paper_4,HfPdSi,target material,5,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh / Journal of Alloys and Compounds 298 (2000) 51–58 53 Fig. The solid lines show the results of of HfPtSi and HfPdSi measured at 5 K. calculation."
Paper_4,HfPtSi,target material,12,meV,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,HfPtSi,target material,140,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,HfPdSi,target material,19,meV,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,HfPdSi,target material,220,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,LaPtSi,target material,250,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,LaPtSi,target material,22,meV,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Consequently, x is very small, thermal phonons with an energy of 12 meV 0 represented by (|140 K) to 19 meV (|220 K) may contribute to r (T) of ph HfPtSi and HfPdSi, respectively. In the study of LaPtSi, a 2 1 m Debye temperature Q of 250 K (|22 meV) has been ] ] F G x 5 x 1 1 2 S D x (3) D 0 c P 3 m* reported [11]."
Paper_4,HfMSi,target material,25.7310,emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The core diamagnetic susceptibility x is determined phonon excitation energy of HfMSi seems reasonable in c 25 comparison with the Q of LaPtSi. to be 25.7310 emu/mol by assuming the valences of D Hf, Pt, and Si as 4, 2 and 4, respectively."
Paper_4,HfPtSi,target material,25.1310,emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh However, x(T) shows a peculiar behavior at temperatures above 50 K and tends to increase monotonically as the temperature increases. The x(T) data at temperatures below 50 K was ﬁtted by the same relation x(T)5x 1C /(T2Q) as that used for 0 mol 25 HfPtSi and x 525.1310 emu/mol was obtained."
Paper_4,HfPtSi,target material,25.13,10 emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The x(T) data at temperatures below 50 K was ﬁtted by the same relation x(T)5x 1C /(T2Q) as that used for 0 mol 25 HfPtSi and x 525.1310 emu/mol was obtained. The 0 core susceptibility x of HfPdSi is estimated as 24.23 c 25 10 emu/mol assuming the valences of Hf, Pd, and Si as 4, 2, and 4, respectively."
Paper_4,HfPdSi,target material,24.23,10 emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The x(T) data at temperatures below 50 K was ﬁtted by the same relation x(T)5x 1C /(T2Q) as that used for 0 mol 25 HfPtSi and x 525.1310 emu/mol was obtained. The 0 core susceptibility x of HfPdSi is estimated as 24.23 c 25 10 emu/mol assuming the valences of Hf, Pd, and Si as 4, 2, and 4, respectively."
Paper_4,HfPdSi,target material,24.23,emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The 0 core susceptibility x of HfPdSi is estimated as 24.23 c 25 10 emu/mol assuming the valences of Hf, Pd, and Si as 4, 2, and 4, respectively. Subsequently, x 2x is de- 0 c 25 termined to be 20.9310 emu/mol."
Paper_4,None,target material,20.9310,emu/mol,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The 0 core susceptibility x of HfPdSi is estimated as 24.23 c 25 10 emu/mol assuming the valences of Hf, Pd, and Si as 4, 2, and 4, respectively. Subsequently, x 2x is de- 0 c 25 termined to be 20.9310 emu/mol."
Paper_4,None,target material,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The effective paramagnetic moment P deduced eff 22 from C is 2.95310 m /f.u. Temperature dependence of the molar magnetic susceptibility measured for the specimens of (a) HfPtSi and (b) HfPdSi at 10 kOe."
Paper_4,HfRhSi,target material,1.7,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 12x x temperature in a given ﬁeld was deﬁned as onset of the superconducting transition. 7 shows the magnetic ﬁeld dependence of the magnetization for a specimen of HfRhSi at 1.7 K. A paramagnetic contribution has been subtracted of HfRhSi are as yet unclear."
Paper_4,None,target material,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 7, the of magnetization measurements. 6 shows the tempera- lower critical ﬁeld H at 1.7 K was determined to be 10 c1 ture dependence of magnetization measured for a specimen Oe."
Paper_4,HfRhSi,target material,1.8,c1,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 6 shows the tempera- lower critical ﬁeld H at 1.7 K was determined to be 10 c1 ture dependence of magnetization measured for a specimen Oe. The H were also determined at 1.8, 1.9, 2.0 and 2.1 c1 of HfRhSi in various magnetic ﬁelds."
Paper_4,HfRhSi,target material,1.9,c1,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 6 shows the tempera- lower critical ﬁeld H at 1.7 K was determined to be 10 c1 ture dependence of magnetization measured for a specimen Oe. The H were also determined at 1.8, 1.9, 2.0 and 2.1 c1 of HfRhSi in various magnetic ﬁelds."
Paper_4,HfRhSi,target material,2.0,c1,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 6 shows the tempera- lower critical ﬁeld H at 1.7 K was determined to be 10 c1 ture dependence of magnetization measured for a specimen Oe. The H were also determined at 1.8, 1.9, 2.0 and 2.1 c1 of HfRhSi in various magnetic ﬁelds."
Paper_4,HfRhSi,target material,2.1,c1,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 6 shows the tempera- lower critical ﬁeld H at 1.7 K was determined to be 10 c1 ture dependence of magnetization measured for a specimen Oe. The H were also determined at 1.8, 1.9, 2.0 and 2.1 c1 of HfRhSi in various magnetic ﬁelds."
Paper_4,None,target material,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Since the T of HfRhSi is too low, the substitution c2 c2 0 GL c where F is the ﬂux quantum. The G-L penetration depth effect to the superconducting parameters, except T , could 0 c of l 5340 nm was deduced from the relation l 5[F / not be characterized in this study."
Paper_4,Pd,target material,2,atoms/formula unit,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 11 as a function of Pd F en 2 atoms per formula unit and g is expressed in mJ/mol?K . Although the x has a positive value for the 0 N(E ) 50.242 states/eV?atom?spin was deduced."
Paper_4,N(E),target material,50.242,states/eV·atom·spin,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 11 as a function of Pd F en 2 atoms per formula unit and g is expressed in mJ/mol?K . Although the x has a positive value for the 0 N(E ) 50.242 states/eV?atom?spin was deduced."
Paper_4,HfRhPdSi,target material,0,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh the core diamagnetic susceptibility x of HfRh Pd Si is c 12x x Fig. 9 shows the temperature dependence of molar given by the relation x (x)5x 1(12x)x 1xx 1x , c Hf Rh Pd Si magnetic susceptibility for the specimens with x50, 0.1, where x , x , x , and x are the diamagnetic suscep- Hf Rh Pd Si 0.2 and 0.3 measured in an applied magnetic ﬁeld of 5 Oe."
Paper_4,HfRhPdSi,target material,0.1,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh the core diamagnetic susceptibility x of HfRh Pd Si is c 12x x Fig. 9 shows the temperature dependence of molar given by the relation x (x)5x 1(12x)x 1xx 1x , c Hf Rh Pd Si magnetic susceptibility for the specimens with x50, 0.1, where x , x , x , and x are the diamagnetic suscep- Hf Rh Pd Si 0.2 and 0.3 measured in an applied magnetic ﬁeld of 5 Oe."
Paper_4,HfRhPdSi,target material,0.2,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh the core diamagnetic susceptibility x of HfRh Pd Si is c 12x x Fig. 9 shows the temperature dependence of molar given by the relation x (x)5x 1(12x)x 1xx 1x , c Hf Rh Pd Si magnetic susceptibility for the specimens with x50, 0.1, where x , x , x , and x are the diamagnetic suscep- Hf Rh Pd Si 0.2 and 0.3 measured in an applied magnetic ﬁeld of 5 Oe."
Paper_4,HfRhPdSi,target material,0.3,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh the core diamagnetic susceptibility x of HfRh Pd Si is c 12x x Fig. 9 shows the temperature dependence of molar given by the relation x (x)5x 1(12x)x 1xx 1x , c Hf Rh Pd Si magnetic susceptibility for the specimens with x50, 0.1, where x , x , x , and x are the diamagnetic suscep- Hf Rh Pd Si 0.2 and 0.3 measured in an applied magnetic ﬁeld of 5 Oe."
Paper_4,Applied magnetic field,target material,5,Oe,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh the core diamagnetic susceptibility x of HfRh Pd Si is c 12x x Fig. 9 shows the temperature dependence of molar given by the relation x (x)5x 1(12x)x 1xx 1x , c Hf Rh Pd Si magnetic susceptibility for the specimens with x50, 0.1, where x , x , x , and x are the diamagnetic suscep- Hf Rh Pd Si 0.2 and 0.3 measured in an applied magnetic ﬁeld of 5 Oe."
Paper_4,HfPtSi,target material,a=0.3883,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 0.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 [3] T. Siegrist, H.W. Peck Jr., Nature 367 (1994) 254. nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPtSi,target material,c=0.7506,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 0.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 [3] T. Siegrist, H.W. Peck Jr., Nature 367 (1994) 254. nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPdSi,target material,a=0.6570,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 0.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 [3] T. Siegrist, H.W. Peck Jr., Nature 367 (1994) 254. nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPdSi,target material,b=0.3874,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 0.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 [3] T. Siegrist, H.W. Peck Jr., Nature 367 (1994) 254. nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPdSi,target material,c=0.7565,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 0.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 [3] T. Siegrist, H.W. Peck Jr., Nature 367 (1994) 254. nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfRhSi,target material,52.2,K,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh In the HfRh Pd Si system, the [6] Y. Nagata, K. Sodeyama, S. Yashiro, H. Sasaki, H. Samata, T. 12x x Uchida, M.D. 281 (1998) 112. superconductivity of HfRhSi (T 52.2 K) is suppressed by c [7] I. Shirotani, Y. Konno, Y. Okada, C. Sekine, S. Todo, T. Yagi, Solid the substitution of Pd for Rh."
Paper_5,La2SrCuO4,target material,"0.105, 0.110, 0.115",None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements  PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements on La& „Sr„Cuo4 Guo-meng Zhao, K. K. Singh, A. P. B. Sinha, and D. E. Morris Morris Research, Inc., 1918 University Avenue, Berkeley, California 94704 (Received 11 March 1994; revised manuscript received 1 March 1995) Oxygen isotope effects on T, and the Meissner fraction f have been investigated in fine-grained, decoupled La2 Sr CuO4 with x =0.105, 0.110, and 0.115."
Paper_5,La2 Sr CuO4,target material,0.110,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements It is important to note that the ' 0-containing samples of La2 Sr Cu04 have a local minimum in T, at x-0.110, as shown by Takagi et al. ' However, several substitution exper- iments' ' indicate that the mobile-hole concentration n is nearly equal to x when x &0.15."
Paper_5,La\(_{2-x}\)Sr\(_x\)CuO\(_4\),target material,0.105,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Since the Meissner fraction f(0) for a fine-grained sample is a function of grain size and penetration depth, the observa- tion of oxygen isotope effect on A,,b(0) will be equivalent to the observation of oxygen isotope effect on f(0). Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115."
Paper_5,La\(_{2-x}\)Sr\(_x\)CuO\(_4\),target material,0.110,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Since the Meissner fraction f(0) for a fine-grained sample is a function of grain size and penetration depth, the observa- tion of oxygen isotope effect on A,,b(0) will be equivalent to the observation of oxygen isotope effect on f(0). Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115."
Paper_5,La\(_{2-x}\)Sr\(_x\)CuO\(_4\),target material,0.115,None,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Since the Meissner fraction f(0) for a fine-grained sample is a function of grain size and penetration depth, the observa- tion of oxygen isotope effect on A,,b(0) will be equivalent to the observation of oxygen isotope effect on f(0). Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115."
Paper_5,La2SrCuO4,target material,0.100,x,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,La2SrCuO4,target material,0.105,x,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,La2SrCuO4,target material,0.110,x,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,La2SrCuO4,target material,0.115,x,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,La2SrCuO4,target material,0.120,x,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,La2O3,target material,99.99,%,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,SrCO3,target material,99.999,%,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,CuO,target material,99.999,%,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements Here we report the detailed results of oxygen isotope effects on T, and Meissner fraction f for the fine-grained and decoupled La& „Sr Cu04 with x =0.105, 0.110, and 0.115. Samples of La2 Sr Cu04 with x =0.100, 0.105, 0.110, 0.115, and 0.120 were prepared by conventional solid-state reaction using La203 (99.99%), SrC03 (99.999%), and CuO (99.999%)."
Paper_5,'0 in '02 gas,target material,99.993,%,"PHYSICAL REVIEW B VOLUME 52, NUMBER 9 1 SEPTEMBER 1995-I Oxygen isotope effect on the effective mass of carriers from magnetic measurements X-ray- difFraction (XRD) results indicate that the samples are very good single phase without any observable trace of the Sr-rich phase La[ 67SID 33CU20$ To obtai~ samples with small grains and enough porosity, we reground the samples thoroughly, pressed them into pellets, and an- nealed them in air at 900 C for 12 h. The cooling time to room temperature was 4 h. Each pellet was broken in half, and the halves were then subjected to ' 0 and ' 0 isotope diffusion, which was conducted in two parallel quartz tubes separated by about 2 cm (see Ref. The purities of the ' 0 and ' 0 gases used for isotope exchange are as follows: ' 02 gas contains 99.993% ' 0, 0.005% ' 0, 0.002%%uo ' O, CO&14 0163-1829/95/52(9)/6840(5)/$06."
